"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"12847","KRIPHO","EQ","KRISHANA PHOSCHEM LIMITED",0.01,1,"","",0,10,"INE506W01012",379.9,105,379.9,28,"","","",0,0,0,340.1,226.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRISHANA"
"1289","GUJFLO","EQ","GFL LIMITED",0.01,1,"","",0,1,"INE538A01037",94.3,59,1144,2.43,"","","",0,0,0,73.7,49.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GFLLIMITED"
"1295","GUJGAS","EQ","GUJARAT GAS CO LTD",0.01,1,"","",0,2,"INE374A01029",874.8,370.15,874.8,10.2,"","","",0,0,0,891.7,594.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJRATGAS"
"12978","TATNPB","EQ","TATA NIFTY PRIVATE BANK ETF",0.01,1,"","",0,10,"INF277K010X4",228.89,163.54,228.89,88.11,"","","",0,0,0,201.62,134.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NPBET"
"13","ABB","EQ","ABB INDIA LIMITED",0.01,1,"","",0,2,"INE117A01022",2487.85,1618.05,2487.85,29.27,"","","",0,0,0,2406.7,1969.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABB"
"13025","SALEXT","SM","SALASAR EXTERIORS AND CONTOUR",0.01,1,"","",0,10,"INE00Y701018",0,0,143,9.35,"","","",0,0,0,133.65,120.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SECL"
"13035","SAFIND","EQ","SAFARI INDUSTRIES INDIA LTD",0.01,1,"","",0,2,"INE429E01023",1051.05,642.25,1051.05,289.6,"","","",0,0,0,1073.3,715.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAFARI"
"13055","PBAINF","EQ","PBA INFRASTRUCTURE LIMITED",0.01,1,"","",0,10,"INE160H01019",22.05,8.7,199,3.35,"","","",0,0,0,13.9,11.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PBAINFRA"
"13060","VIKMET","EQ","VIKASH METAL AND POWER LTD",0.01,1,"","",0,10,"INE158H01013",13.4,4.4,53.35,4.4,"","","",0,0,0,4.85,4.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIKASHMET"
"13061","IIFWEA","EQ","IIFL WEALTH MANAGEMENT LIMITED",0.01,1,"","",0,2,"INE466L01020",1908.3,1105.75,1908.3,720,"","","",0,0,0,1537.4,1025,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IIFLWAM"
"13071","ADIBI","EQ","ADITYA BIRLA CHEMICALS (INDIA)",0.01,1,"","",0,10,"INE605B01016",260,202,331.7,6.15,"","","",0,0,0,270.3,180.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABCIL"
"13072","IIFSEC","EQ","IIFL SECURITIES LIMITED",0.01,1,"","",0,2,"INE489L01022",128.5,65,128.5,19.05,"","","",0,0,0,78.9,52.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IIFLSEC"
"13076","STOONE","EQ","SORIL INFRA RESOURCES LIMITED",0.01,1,"","",0,10,"INE034H01016",157.2,51.85,890.15,8.6,"","","",0,0,0,63.75,42.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SORILINFRA"
"13081","TRIENG","EQ","TRIVENI ENGINEERING & INDUSTRI",0.01,1,"","",0,1,"INE256C01024",374.5,159.45,374.5,4.5,"","","",0,0,0,256.25,170.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRIVENI"
"13086","AIAENG","EQ","AIA ENGINEERING LTD",0.01,1,"","",0,2,"INE212H01026",2350,1475.05,2350,75.3,"","","",0,0,0,2517.05,1678.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AIAENG"
"13091","EVEKAN","EQ","EVEREST KANTO CYLINDERS LTD",0.01,1,"","",0,2,"INE184H01027",291.8,84.75,384.9,7.3,"","","",0,0,0,164.65,149.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EKC"
"13101","VIMLAB","EQ","VIMTA LABS LIMITED",0.01,1,"","",0,2,"INE579C01029",452.6,240.85,452.6,12.55,"","","",0,0,0,363.1,242.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIMTALABS"
"13106","NAHIND","EQ","NAHAR INDUSTRIAL ENTERPRISES",0.01,1,"","",0,10,"INE289A01011",237.9,79.5,237.9,4,"","","",0,0,0,127,84.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAHARINDUS"
"13111","ORIABR","EQ","ORIENT ABRASIVES LIMITED",0.01,1,"","",0,1,"INE569C01020",40.45,24.2,67.4,6.35,"","","",0,0,0,31.65,21.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTABRA"
"13116","QUIHEA","EQ","QUICK HEAL TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE306L01010",318.9,142,404,63.1,"","","",0,0,0,173.55,115.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QUICKHEAL"
"13125","KERMIC","BE","KERNEX MICROSYSTEMS INDIA LT",0.01,1,"","",0,10,"INE202H01019",205,58.25,363.59,10.6,"","","",0,0,0,189.25,171.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KERNEX"
"13126","REPIND","EQ","REPRO INDIA LTD",0.01,1,"","",0,10,"INE461B01014",679.2,343.05,862.25,43,"","","",0,0,0,437.4,291.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REPRO"
"1313","HARMAL","EQ","HARRISONS MALAYALAM LIMITED",0.01,1,"","",0,10,"INE544A01019",249.75,129.05,249.75,4.3,"","","",0,0,0,158.55,105.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HARRMALAYA"
"13132","COMSYS","EQ","COMPULINK SYSTEMS LTD",0.01,1,"","",0,10,"INE206H01010",66,15.5,79.9,8.3,"","","",0,0,0,67.8,45.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COMSYS"
"13147","PVRLIM","EQ","PVR LIMITED",0.01,1,"","",0,10,"INE191H01014",2003.8,1224.05,2032.06,108.5,"","","",0,0,0,1858.55,1520.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PVR"
"1315","GALSUR","EQ","GALAXY SURFACTANTS LIMITED",0.01,1,"","",0,10,"INE600K01018",3585.65,2585,3585.65,871.8,"","","",0,0,0,3536.3,2357.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GALAXYSURF"
"13162","CELFAS","EQ","CELEBRITY FASHIONS LTD",0.01,1,"","",0,10,"INE185H01016",22.15,7.25,269.9,1.8,"","","",0,0,0,12.65,10.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CELEBRITY"
"1317","TECENG","BE","TECHNOFAB ENGINEERING LIMITED",0.01,1,"","",0,10,"INE509K01011",23.6,4.5,344,4.5,"","","",0,0,0,6.45,5.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TECHNOFAB"
"13175","NITSPI","EQ","NITIN SPINNERS LTD",0.01,1,"","",0,10,"INE229H01012",345,117.4,345,3.2,"","","",0,0,0,226.55,151.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NITINSPIN"
"1318","ZICELE","BE","ZICOM ELECTRONIC SECURITY SYST",0.01,1,"","",0,10,"INE871B01014",3.45,0.85,272.35,0.85,"","","",0,0,0,1.65,1.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZICOM"
"13182","ROYORC","EQ","ROYAL ORCHID HOTELS LTD",0.01,1,"","",0,10,"INE283H01019",154.85,66.85,261,17.5,"","","",0,0,0,130.15,106.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROHLTD"
"13188","RELCOM","BE","RELIANCE COMMUNICATIONS LIMITE",0.01,1,"","",0,5,"INE330H01018",5.05,2.15,844.7,0.5,"","","",0,0,0,2.25,2.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RCOM"
"13192","ENTNET","EQ","ENTERTAINMENT NETWORK (INDIA)",0.01,1,"","",0,10,"INE265F01028",227,158.85,1005,95.05,"","","",0,0,0,196,130.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ENIL"
"13197","GSPL","EQ","GUJARAT STATE PETRONET LIMITED",0.01,1,"","",0,10,"INE246F01010",379.2,211,379.2,25.95,"","","",0,0,0,235.2,192.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GSPL"
"13202","RCVL","EQ","RELIANCE CAPITAL VENTURES LIMI",0.01,1,"","",0,10,"INE331H01016",30.25,15.6,30.25,15.6,"","","",0,0,0,24.6,16.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RCAPVL"
"13209","SGBT31","GB","CENTRAL GOV SGB 17SP19 SIV 2.5",0.01,1,"","",0,1000,"IN0020190115",0,0,5445,3296.9,"","","",0,0,0,5210.7,4263.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBSEP27"
"13211","JAGPRA","EQ","JAGRAN PRAKASHAN LIMITED",0.01,1,"","",0,2,"INE199G01027",82,47.1,213.05,26.4,"","","",0,0,0,59.85,39.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAGRAN"
"13221","INOX","EQ","INOX LEISURE LIMITED",0.01,1,"","",0,10,"INE312H01016",563.6,291,563.6,20.15,"","","",0,0,0,549.35,366.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INOXLEISUR"
"13236","SADENG","EQ","SADBHAV ENGINEERING LIMITED",0.01,1,"","",0,1,"INE226H01026",96.5,13.65,440,13.65,"","","",0,0,0,15.3,12.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SADBHAV"
"13249","SUNHIT","BE","SUNIL HITECH ENGINEERS LIMITED",0.01,1,"","",0,1,"INE305H01028",3.7,0.3,23.45,0.3,"","","",0,0,0,0.4,0.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNILHITEC"
"13251","SAKEXP","EQ","SAKUMA EXPORTS LTD",0.01,1,"","",0,1,"INE190H01024",20.2,9.1,42.45,0.5,"","","",0,0,0,15.4,10.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAKUMA"
"13260","KECIN","EQ","KEC INTERNATIONAL LTD (FORMER",0.01,1,"","",0,2,"INE389H01022",550,345.5,550,21.6,"","","",0,0,0,435.65,290.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KEC"
"1327","HCLINF","EQ","HCL INFOSYSTEMS LTD",0.01,1,"","",0,2,"INE236A01020",31.3,11.85,211.61,3.2,"","","",0,0,0,17.25,11.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HCL-INSYS"
"13270","JKCEME","EQ","JK CEMENT LIMITED",0.01,1,"","",0,10,"INE823G01014",3838,2025,3838,31.25,"","","",0,0,0,2255.85,1845.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JKCEMENT"
"13275","INDTEC","EQ","INDO TECH TRANSFORMERS LIMITED",0.01,1,"","",0,10,"INE332H01014",296,138,865.5,47.65,"","","",0,0,0,197.25,131.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDOTECH"
"1328","MARELE","EQ","MARINE ELECTRICALS INDIA LTD",0.01,1,"","",0,2,"INE01JE01028",71.7,24.65,90.7,13.3,"","","",0,0,0,30.5,20.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARINE"
"13285","MAHFIN","EQ","MAHINDRA & MAHINDRA FINANCIAL",0.01,1,"","",0,2,"INE774D01024",206.35,128,292,38.72,"","","",0,0,0,182.5,149.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","M&MFIN"
"13290","BLKASH","EQ","B L KASHYAP AND SONS LTD",0.01,1,"","",0,1,"INE350H01032",33,17,240,3.3,"","","",0,0,0,18.75,15.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLKASHYAP"
"13295","VISST","EQ","VISA STEEL LIMITED",0.01,1,"","",0,10,"INE286H01012",26.55,8.75,66.2,2.45,"","","",0,0,0,14.2,12.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VISASTEEL"
"133","ANDPET","EQ","ANDHRA PETROCHEMICALS LTD",0.01,1,"","",0,10,"INE714B01016",0,0,24,1.25,"","","",0,0,0,2.1,1.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANDHRAPET"
"1330","HDFC","EQ","HOUSING DEVELOPMENT FINANCE CO",0.01,1,"","",0,2,"INE001A01036",3021.1,2026,3021.1,18.25,"","","",0,0,0,2348.75,1921.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFC"
"13300","NITLIM","EQ","NITCO LIMITED",0.01,1,"","",0,10,"INE858F01012",42.8,19.5,360,10.75,"","","",0,0,0,24.05,21.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NITCO"
"13305","CENPLY","EQ","CENTURY PLYBOARDS (INDIA) LTD",0.01,1,"","",0,1,"INE348B01021",749,341.8,749,11.36,"","","",0,0,0,600.35,400.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CENTURYPLY"
"13310","KEIIND","EQ","KEI INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE878B01027",1377.35,664,1377.35,6.7,"","","",0,0,0,1449.2,966.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KEI"
"13316","DOLOFF","BE","DOLPHIN OFFSHORE ENTERPRISES (",0.01,1,"","",0,10,"INE920A01011",59.75,12.95,474,3.3,"","","",0,0,0,3.95,3.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DOLPHINOFF"
"13321","ORTCOM","BE","ORTEL COMMUNICATIONS LIMITED",0.01,1,"","",0,10,"INE849L01019",10.9,0.9,226,0.15,"","","",0,0,0,1.05,0.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORTEL"
"1333","HDFBAN","EQ","HDFC BANK LIMITED",0.01,1,"","",0,1,"INE040A01034",1725,1271.6,1725,2.4,"","","",0,0,0,1454.35,1189.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCBANK"
"13332","SOLIN","EQ","SOLAR INDUSTRIES INDIA LIMITED",0.01,1,"","",0,2,"INE343H01029",3189.95,1550,3189.95,18.3,"","","",0,0,0,3241.25,2160.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOLARINDS"
"13337","GALMET","EQ","GALLANTT METAL LIMITED",0.01,1,"","",0,10,"INE297H01019",88,54.5,88,8,"","","",0,0,0,80.2,53.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GALLANTT"
"13342","VAKRAN","EQ","VAKRANGEE LIMITED",0.01,1,"","",0,1,"INE051B01021",48.6,23.55,515,0.46,"","","",0,0,0,28.65,19.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VAKRANGEE"
"13352","MALPAP","EQ","MALU PAPER MILLS LIMITED",0.01,1,"","",0,10,"INE383H01017",44,25.75,74.95,5.5,"","","",0,0,0,34.4,23,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MALUPAPER"
"1336","HEG","EQ","HEG LIMITED",0.01,1,"","",0,10,"INE545A01016",2629,890.8,4955,12.85,"","","",0,0,0,1080.7,720.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEG"
"13366","MURAGR","BE","MURLI INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE806B01028",6.1,2.25,248.8,2.25,"","","",0,0,0,1.7,1.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MURLIIND"
"13367","STLGLO","EQ","STL GLOBAL LIMITED",0.01,1,"","",0,10,"INE353H01010",38.8,11.1,96.75,1.55,"","","",0,0,0,26.8,22,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGL"
"13376","UTTSUG","EQ","UTTAM SUGAR MILLS LIMITED",0.01,1,"","",0,10,"INE786F01031",337.15,154,337.95,8.55,"","","",0,0,0,266.6,177.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTTAMSUGAR"
"1338","SOMDIS","EQ","SOM DISTILLERIES & BREWERIES L",0.01,1,"","",0,5,"INE480C01020",74.1,35.14,152.37,23.35,"","","",0,0,0,62.8,56.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SDBL"
"13381","KEWKIR","EQ","KEWAL KIRAN CLOTHING LIMITED",0.01,1,"","",0,10,"INE401H01017",292,154.72,476,17.3,"","","",0,0,0,282.15,188.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KKCL"
"13386","ROHFER","EQ","ROHIT FERRO-TECH LIMITED",0.01,1,"","",0,10,"INE248H01012",59.15,1.3,153.54,0.25,"","","",0,0,0,29.95,27.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROHITFERRO"
"13400","BHAGIN","EQ","BHAGERIA INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE354C01027",329,156.3,329,21.73,"","","",0,0,0,189.65,126.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BHAGERIA"
"13404","SUNTV","EQ","SUN TV NETWORK LIMITED",0.01,1,"","",0,5,"INE424H01027",612,402.95,1097.8,122.15,"","","",0,0,0,471.1,385.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNTV"
"13409","GODPOW","EQ","GODAWARI POWER AND ISPAT LTD",0.01,1,"","",0,5,"INE177H01021",497.8,223,497.8,9.74,"","","",0,0,0,247.9,202.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPIL"
"1341","585L30","GS","GSEC 5.85 01DC30",0.01,1,"","",0,100,"IN0020200294",0,0,103,89.79,"","","",0,0,0,94.27,85.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","585GS2030"
"13414","RSYSTE","EQ","R SYSTEMS INTERNATIONAL LTD",0.01,1,"","",0,1,"INE411H01032",354.95,135.65,354.95,3.9,"","","",0,0,0,244.25,162.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RSYSTEMS"
"1342","SGBT45","GB","CENTRAL GOV SGB 18NV20 2.50",0.01,1,"","",0,5177,"IN0020200286",0,0,5290,4374.51,"","","",0,0,0,5193.8,4249.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBN28VIII"
"13420","JETAIR","BZ","JET AIRWAYS (INDIA) LIMITED",0.01,1,"","",0,10,"INE802G01018",366.95,26.55,1382.75,13,"","","",0,0,0,101.35,91.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JETAIRWAYS"
"13421","EMKGLO","EQ","EMKAY GLOBAL FINANCIAL SERVICE",0.01,1,"","",0,10,"INE296H01011",155,60.9,418.8,11.45,"","","",0,0,0,67.95,55.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMKAY"
"13430","KELTEC","EQ","KELLTON TECH SOLUTIONS LIMITED",0.01,1,"","",0,5,"INE164B01022",135,39.3,135,6.55,"","","",0,0,0,73.95,49.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KELLTONTEC"
"13436","LOKMAC","EQ","LOKESH MACHINES LIMITED",0.01,1,"","",0,10,"INE397H01017",108.85,36.6,284,13,"","","",0,0,0,79.35,52.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LOKESHMACH"
"13441","BALPHA","EQ","BAL PHARMA LIMITED",0.01,1,"","",0,10,"INE083D01012",148.85,87.2,167.9,13,"","","",0,0,0,106.3,70.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BALPHARMA"
"13446","SHIAUM","SM","SHIV AUM STEELS LIMITED",0.01,1,"","",0,10,"INE719F01016",0,0,170,41.9,"","","",0,0,0,195,130,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHIVAUM"
"13451","RATMET","EQ","RATNAMANI METALS & TUBES LTD",0.01,1,"","",0,2,"INE703B01027",2864,1855.6,2864,31.55,"","","",0,0,0,2675.9,1784,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RATNAMANI"
"13457","KAMLIM","EQ","KAMDHENU LIMITED",0.01,1,"","",0,10,"INE390H01012",280,151.75,289.2,10,"","","",0,0,0,208.4,139,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KAMDHENU"
"1346","PRIRE1","BE","PRICOL LTD RIGHTS ENTITLEMENTS",0.01,1,"","",0,10,"INE726V20018",24.15,13.3,24.15,13.3,"","","",0,0,0,20.35,8.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRICOL-RE"
"13463","PIOEMB","EQ","PIONEER EMBROIDERIES LIMITED",0.01,1,"","",0,10,"INE156C01018",79.7,34,340,5.05,"","","",0,0,0,40.95,27.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PIONEEREMB"
"13474","GTNTE","BE","GTN TEXTILES LTD (FORMERLY KN",0.01,1,"","",0,10,"INE302H01017",19.5,4.85,80,4.5,"","","",0,0,0,20.45,18.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GTNTEX"
"1348","HERHON","EQ","HERO MOTOCORP LIMITED",0.01,1,"","",0,2,"INE158A01026",2995,2146.85,4091.95,17,"","","",0,0,0,2697.8,2207.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEROMOTOCO"
"13491","JKLAKS","EQ","JK LAKSHMI CEMENT LIMITED",0.01,1,"","",0,5,"INE786A01032",816,366.25,816,3,"","","",0,0,0,485.75,323.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JKLAKSHMI"
"13496","PRIFOC","EQ","PRIME FOCUS LIMITED",0.01,1,"","",0,1,"INE367G01038",98.95,48.45,154.89,5.12,"","","",0,0,0,65.4,59.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFOCUS"
"13501","ALLLOG","EQ","ALLCARGO LOGISTICS LTD",0.01,1,"","",0,2,"INE418H01029",412,138.5,412,28.03,"","","",0,0,0,306.35,204.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALLCARGO"
"13510","AKAINF","EQ","AKASH INFRA-PROJECTS LIMITED",0.01,1,"","",0,10,"INE737W01013",270.6,28.6,281,27,"","","",0,0,0,32.15,29.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKASH"
"13511","MUNAUT","EQ","MUNJAL AUTO INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE672B01032",72.8,36,98.35,2.43,"","","",0,0,0,43.35,28.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUNJALAU"
"13517","EMALIM","EQ","EMAMI LIMITED",0.01,1,"","",0,1,"INE548C01032",621.8,393.4,682.5,30,"","","",0,0,0,482.55,321.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMAMILTD"
"13522","NOREAS","EQ","NORTH EASTERN CARRYING CORP LT",0.01,1,"","",0,10,"INE553C01016",37.95,12.15,111.2,2.85,"","","",0,0,0,25.5,20.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NECCLTD"
"13528","GMRINF","EQ","GMR INFRASTRUCTURE LIMITED",0.01,1,"","",0,1,"INE776C01039",49.15,27.35,113.56,9.75,"","","",0,0,0,36.7,30.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GMRINFRA"
"1353","AMJUM","SM","A AND M JUMBO BAGS LIMITED",0.01,1,"","",0,10,"INE749Y01014",0,0,24,5.65,"","","",0,0,0,6.65,6.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMJUMBO"
